-8.43248 -5.37524
-8.38327 -5.45168
-8.33336 -5.52766
-8.28277 -5.60319
-8.23149 -5.67826
-8.17953 -5.75285
-8.12689 -5.82697
-8.07359 -5.90061
-8.01961 -5.97376
-7.96497 -6.04642
-7.90968 -6.11858
-7.85373 -6.19023
-7.79713 -6.26137
-7.73989 -6.332
-7.682 -6.4021
-7.62349 -6.47167
-7.56434 -6.5407
-7.50457 -6.6092
-7.44417 -6.67715
-7.38316 -6.74454
-7.32155 -6.81138
-7.25932 -6.87766
-7.1965 -6.94337
-7.13308 -7.00851
-7.06907 -7.07306
-7.00448 -7.13703
-6.93931 -7.20041
-6.87357 -7.2632
-6.80726 -7.32539
-6.74038 -7.38697
-6.67295 -7.44794
-6.60497 -7.50829
-6.53644 -7.56802
-6.46737 -7.62713
-6.39776 -7.68561
-6.32763 -7.74345
-6.25697 -7.80066
-6.1858 -7.85722
-6.11412 -7.91313
-6.04193 -7.96838
-5.96924 -8.02298
-5.89606 -8.07691
-5.82239 -8.13018
-5.74824 -8.18277
-5.67361 -8.23469
-5.59852 -8.28593
-5.52296 -8.33648
-5.44695 -8.38634
-5.37049 -8.43551
-5.29358 -8.48399
-5.21623 -8.53176
-5.13846 -8.57883
-5.06026 -8.62518
-4.98164 -8.67083
-4.90261 -8.71576
-4.82317 -8.75997
-4.74334 -8.80345
-4.66311 -8.84621
-4.5825 -8.88823
-4.50151 -8.92952
-4.42015 -8.97008
-4.33842 -9.00989
-4.25633 -9.04896
-4.1739 -9.08728
-4.09111 -9.12485
-4.00799 -9.16166
-3.92454 -9.19772
-3.84076 -9.23301
-3.75667 -9.26755
-3.67226 -9.30132
-3.58756 -9.33432
-3.50255 -9.36654
-3.41726 -9.398
-3.33168 -9.42867
-3.24583 -9.45857
-3.15971 -9.48769
-3.07333 -9.51602
-2.98669 -9.54357
-2.89981 -9.57032
-2.81269 -9.59629
-2.72534 -9.62146
-2.63776 -9.64584
-2.54996 -9.66942
-2.46195 -9.6922
-2.37374 -9.71418
-2.28533 -9.73536
-2.19674 -9.75573
-2.10796 -9.7753
-2.01901 -9.79406
-1.92989 -9.81201
-1.84061 -9.82915
-1.75118 -9.84548
-1.6616 -9.86099
-1.57189 -9.87569
-1.48205 -9.88957
-1.39208 -9.90263
-1.302 -9.91488
-1.21181 -9.9263
-1.12153 -9.93691
-1.03114 -9.94669
-0.940679 -9.95566
-0.850135 -9.9638
-0.759521 -9.97111
-0.668845 -9.97761
-0.578113 -9.98328
-0.487333 -9.98812
-0.396513 -9.99214
-0.30566 -9.99533
-0.214782 -9.99769
-0.123887 -9.99923
-0.0329807 -9.99995
0.057928 -9.99983
0.148832 -9.99889
0.239724 -9.99713
0.330595 -9.99453
0.42144 -9.99112
0.51225 -9.98687
0.603017 -9.9818
0.693734 -9.97591
0.784394 -9.96919
0.87499 -9.96165
0.965513 -9.95328
1.05596 -9.94409
1.14631 -9.93408
1.23657 -9.92325
1.32673 -9.9116
1.41678 -9.89913
1.50671 -9.88584
1.59652 -9.87173
1.6862 -9.85681
1.77573 -9.84108
1.86512 -9.82453
1.95436 -9.80716
2.04343 -9.78899
2.13234 -9.77001
2.22107 -9.75022
2.30961 -9.72963
2.39797 -9.70823
2.48612 -9.68603
2.57407 -9.66303
2.66181 -9.63923
2.74933 -9.61463
2.83662 -9.58924
2.92368 -9.56306
3.01049 -9.53609
3.09706 -9.50832
3.18337 -9.47978
3.26942 -9.45045
3.35519 -9.42033
3.44069 -9.38944
3.52591 -9.35778
3.61083 -9.32534
3.69546 -9.29213
3.77978 -9.25815
3.86379 -9.2234
3.94747 -9.1879
4.03084 -9.15163
4.11386 -9.11461
4.19655 -9.07684
4.2789 -9.03831
4.36088 -8.99904
4.44251 -8.95902
4.52377 -8.91827
4.60466 -8.87677
4.68517 -8.83455
4.76529 -8.79159
4.84501 -8.74791
4.92434 -8.7035
5.00325 -8.65837
5.08176 -8.61253
5.15984 -8.56598
5.2375 -8.51872
5.31473 -8.47075
5.39151 -8.42209
5.46785 -8.37273
5.54374 -8.32267
5.61917 -8.27193
5.69414 -8.22051
5.76864 -8.16841
5.84265 -8.11563
5.91619 -8.06218
5.98924 -8.00806
6.06179 -7.95328
6.13384 -7.89785
6.20538 -7.84176
6.27642 -7.78502
6.34693 -7.72764
6.41692 -7.66963
6.48637 -7.61098
6.5553 -7.55169
6.62368 -7.49179
