0 0 9.89821
0 1 9.89821
0 2 9.89821
0 3 9.89821
0 4 9.89821
0 5 9.89821
0 6 9.89821
0 7 9.89821
0 8 9.89821
0 9 9.89821
0 10 9.89821
0 11 9.89821
0 12 9.89821
0 13 9.89821
0 14 9.89821
0 15 9.89821
0 16 9.89821
0 17 9.89821
0 18 9.89821
0 19 9.89821
0 20 9.89821
0 21 9.89821
0 22 9.89821
0 23 9.89821
0 24 9.89821
0 25 9.89821
0 26 9.89821
0 27 9.89821
0 28 9.89821
0 29 9.89821
0 30 9.89821
0 31 9.89821
0 32 9.89821
0 33 9.89821
0 34 9.89821
0 35 9.89821
0 36 9.89821
0 37 9.89821
0 38 9.89821
0 39 9.89821
0 40 9.89821
0 41 9.89821
0 42 9.89821
0 43 9.89821
0 44 9.89821
0 45 9.89821
0 46 9.89821
0 47 9.89821
0 48 9.89821
0 49 9.89821
0 50 9.89821
0 51 9.89821
0 52 9.89821
0 53 9.89821
0 54 9.89821
0 55 9.89821
0 56 9.89821
0 57 9.89821
0 58 9.89821
0 59 9.89821
0 60 9.89821
0 61 9.89821
0 62 9.89821
0 63 9.89821

1 0 1.13418
1 1 1.12892
1 2 1.11349
1 3 1.08994
1 4 1.06282
1 5 1.0375
1 6 1.01809
1 7 1.00654
1 8 1.00217
1 9 1.00167
1 10 1.00084
1 11 0.996907
1 12 0.988942
1 13 0.977427
1 14 0.964291
1 15 0.952506
1 16 0.944617
1 17 0.941892
1 18 0.944663
1 19 0.952738
1 20 0.965563
1 21 0.982353
1 22 1.00167
1 23 1.02087
1 24 1.03668
1 25 1.04675
1 26 1.05014
1 27 1.04714
1 28 1.03921
1 29 1.02901
1 30 1.01961
1 31 1.01327
1 32 1.01107
1 33 1.01327
1 34 1.01961
1 35 1.02901
1 36 1.03921
1 37 1.04714
1 38 1.05014
1 39 1.04675
1 40 1.03668
1 41 1.02087
1 42 1.00167
1 43 0.982353
1 44 0.965563
1 45 0.952738
1 46 0.944663
1 47 0.941892
1 48 0.944617
1 49 0.952506
1 50 0.964291
1 51 0.977427
1 52 0.988942
1 53 0.996907
1 54 1.00084
1 55 1.00167
1 56 1.00217
1 57 1.00654
1 58 1.01809
1 59 1.0375
1 60 1.06282
1 61 1.08994
1 62 1.11349
1 63 1.12892

2 0 0.570797
2 1 0.566954
2 2 0.555561
2 3 0.538077
2 4 0.51815
2 5 0.499972
2 6 0.486209
2 7 0.477846
2 8 0.474498
2 9 0.47394
2 10 0.472514
2 11 0.466831
2 12 0.455034
2 13 0.437434
2 14 0.417054
2 15 0.398767
2 16 0.386715
2 17 0.382723
2 18 0.386886
2 19 0.39845
2 20 0.416083
2 21 0.43815
2 22 0.462623
2 23 0.48652
2 24 0.506225
2 25 0.518802
2 26 0.522801
2 27 0.518332
2 28 0.507298
2 29 0.493264
2 30 0.480239
2 31 0.471299
2 32 0.468146
2 33 0.471299
2 34 0.480239
2 35 0.493264
2 36 0.507298
2 37 0.518332
2 38 0.522801
2 39 0.518802
2 40 0.506225
2 41 0.48652
2 42 0.462623
2 43 0.43815
2 44 0.416083
2 45 0.39845
2 46 0.386886
2 47 0.382723
2 48 0.386715
2 49 0.398767
2 50 0.417054
2 51 0.437434
2 52 0.455034
2 53 0.466831
2 54 0.472514
2 55 0.47394
2 56 0.474498
2 57 0.477846
2 58 0.486209
2 59 0.499972
2 60 0.51815
2 61 0.538077
2 62 0.555561
2 63 0.566954

3 0 3.03094
3 1 3.02945
3 2 3.02547
3 3 3.01996
3 4 3.01394
3 5 3.00869
3 6 3.0056
3 7 3.00523
3 8 3.00683
3 9 3.00836
3 10 3.00708
3 11 3.00049
3 12 2.98748
3 13 2.96907
3 14 2.94861
3 15 2.93079
3 16 2.91939
3 17 2.91606
3 18 2.92086
3 19 2.93325
3 20 2.95217
3 21 2.97589
3 22 3.00196
3 23 3.02712
3 24 3.04755
3 25 3.05971
3 26 3.06135
3 27 3.05226
3 28 3.03485
3 29 3.01362
3 30 2.99373
3 31 2.97968
3 32 2.97461
3 33 2.97968
3 34 2.99373
3 35 3.01362
3 36 3.03485
3 37 3.05226
3 38 3.06135
3 39 3.05971
3 40 3.04755
3 41 3.02712
3 42 3.00196
3 43 2.97589
3 44 2.95217
3 45 2.93325
3 46 2.92086
3 47 2.91606
3 48 2.91939
3 49 2.93079
3 50 2.94861
3 51 2.96907
3 52 2.98748
3 53 3.00049
3 54 3.00708
3 55 3.00836
3 56 3.00683
3 57 3.00523
3 58 3.0056
3 59 3.00869
3 60 3.01394
3 61 3.01996
3 62 3.02547
3 63 3.02945

4 0 2.29206
4 1 2.29456
4 2 2.30197
4 3 2.31287
4 4 2.32442
4 5 2.33499
4 6 2.34517
4 7 2.35505
4 8 2.36259
4 9 2.36541
4 10 2.36248
4 11 2.35404
4 12 2.34115
4 13 2.32567
4 14 2.30997
4 15 2.29672
4 16 2.28834
4 17 2.28647
4 18 2.2916
4 19 2.30351
4 20 2.32123
4 21 2.34287
4 22 2.36576
4 23 2.38694
4 24 2.40317
4 25 2.41109
4 26 2.40817
4 27 2.39418
4 28 2.37185
4 29 2.34599
4 30 2.32202
4 31 2.305
4 32 2.29881
4 33 2.305
4 34 2.32202
4 35 2.34599
4 36 2.37185
4 37 2.39418
4 38 2.40817
4 39 2.41109
4 40 2.40317
4 41 2.38694
4 42 2.36576
4 43 2.34287
4 44 2.32123
4 45 2.30351
4 46 2.2916
4 47 2.28647
4 48 2.28834
4 49 2.29672
4 50 2.30997
4 51 2.32567
4 52 2.34115
4 53 2.35404
4 54 2.36248
4 55 2.36541
4 56 2.36259
4 57 2.35505
4 58 2.34517
4 59 2.33499
4 60 2.32442
4 61 2.31287
4 62 2.30197
4 63 2.29456

5 0 -1.02819
5 1 -1.02128
5 2 -1.00195
5 3 -0.974359
5 4 -0.944288
5 5 -0.91633
5 6 -0.892999
5 7 -0.876326
5 8 -0.868189
5 9 -0.868525
5 10 -0.875035
5 11 -0.885036
5 12 -0.896494
5 13 -0.90777
5 14 -0.917585
5 15 -0.924892
5 16 -0.928369
5 17 -0.926772
5 18 -0.919919
5 19 -0.908806
5 20 -0.89504
5 21 -0.880496
5 22 -0.866955
5 23 -0.855814
5 24 -0.848613
5 25 -0.847636
5 26 -0.855018
5 27 -0.870902
5 28 -0.892792
5 29 -0.916609
5 30 -0.93801
5 31 -0.952979
5 32 -0.958382
5 33 -0.952979
5 34 -0.93801
5 35 -0.916609
5 36 -0.892792
5 37 -0.870902
5 38 -0.855018
