0 0 4.06737
0 1 4.06737
0 2 4.06737
0 3 4.06737
0 4 4.06737
0 5 4.06737
0 6 4.06737
0 7 4.06737
0 8 4.06737
0 9 4.06737
0 10 4.06737
0 11 4.06737
0 12 4.06737
0 13 4.06737
0 14 4.06737
0 15 4.06737
0 16 4.06737
0 17 4.06737
0 18 4.06737
0 19 4.06737
0 20 4.06737
0 21 4.06737
0 22 4.06737
0 23 4.06737
0 24 4.06737
0 25 4.06737
0 26 4.06737
0 27 4.06737
0 28 4.06737
0 29 4.06737
0 30 4.06737
0 31 4.06737
0 32 4.06737
0 33 4.06737
0 34 4.06737
0 35 4.06737
0 36 4.06737
0 37 4.06737
0 38 4.06737
0 39 4.06737
0 40 4.06737
0 41 4.06737
0 42 4.06737
0 43 4.06737
0 44 4.06737
0 45 4.06737
0 46 4.06737
0 47 4.06737
0 48 4.06737
0 49 4.06737
0 50 4.06737
0 51 4.06737
0 52 4.06737
0 53 4.06737
0 54 4.06737
0 55 4.06737
0 56 4.06737
0 57 4.06737
0 58 4.06737
0 59 4.06737
0 60 4.06737
0 61 4.06737
0 62 4.06737
0 63 4.06737
0 64 4.06737
0 65 4.06737
0 66 4.06737
0 67 4.06737
0 68 4.06737
0 69 4.06737
0 70 4.06737
0 71 4.06737
0 72 4.06737
0 73 4.06737
0 74 4.06737
0 75 4.06737
0 76 4.06737
0 77 4.06737
0 78 4.06737
0 79 4.06737
0 80 4.06737
0 81 4.06737
0 82 4.06737
0 83 4.06737
0 84 4.06737
0 85 4.06737
0 86 4.06737
0 87 4.06737
0 88 4.06737
0 89 4.06737
0 90 4.06737
0 91 4.06737
0 92 4.06737
0 93 4.06737
0 94 4.06737
0 95 4.06737
0 96 4.06737
0 97 4.06737
0 98 4.06737
0 99 4.06737
0 100 4.06737
0 101 4.06737
0 102 4.06737
0 103 4.06737
0 104 4.06737
0 105 4.06737
0 106 4.06737
0 107 4.06737
0 108 4.06737
0 109 4.06737
0 110 4.06737
0 111 4.06737
0 112 4.06737
0 113 4.06737
0 114 4.06737
0 115 4.06737
0 116 4.06737
0 117 4.06737
0 118 4.06737
0 119 4.06737
0 120 4.06737
0 121 4.06737
0 122 4.06737
0 123 4.06737
0 124 4.06737
0 125 4.06737
0 126 4.06737
0 127 4.06737

1 0 -0.36169
1 1 -0.356761
1 2 -0.346427
1 3 -0.339716
1 4 -0.342269
1 5 -0.353317
1 6 -0.369254
1 7 -0.387957
1 8 -0.409045
1 9 -0.431564
1 10 -0.453068
1 11 -0.471341
1 12 -0.486604
1 13 -0.500662
1 14 -0.511612
1 15 -0.509717
1 16 -0.48358
1 17 -0.433922
1 18 -0.376594
1 19 -0.326818
1 20 -0.286701
1 21 -0.256632
1 22 -0.250127
1 23 -0.280464
1 24 -0.336725
1 25 -0.392697
1 26 -0.438026
1 27 -0.47955
1 28 -0.514579
1 29 -0.530727
1 30 -0.534008
1 31 -0.546922
1 32 -0.572499
1 33 -0.588443
1 34 -0.583002
1 35 -0.569524
1 36 -0.560144
1 37 -0.551295
1 38 -0.541344
1 39 -0.540357
1 40 -0.555965
1 41 -0.583895
1 42 -0.614652
1 43 -0.639533
1 44 -0.650121
1 45 -0.639897
1 46 -0.610167
1 47 -0.573691
1 48 -0.54845
1 49 -0.544822
1 50 -0.562408
1 51 -0.598575
1 52 -0.648628
1 53 -0.697387
1 54 -0.726556
1 55 -0.731255
1 56 -0.715562
1 57 -0.680004
1 58 -0.632787
1 59 -0.601666
1 60 -0.609911
1 61 -0.646718
1 62 -0.680394
1 63 -0.694729
1 64 -0.697006
1 65 -0.694729
1 66 -0.680394
1 67 -0.646718
1 68 -0.609911
1 69 -0.601666
1 70 -0.632787
1 71 -0.680004
1 72 -0.715562
1 73 -0.731255
1 74 -0.726556
1 75 -0.697387
1 76 -0.648628
1 77 -0.598575
1 78 -0.562408
1 79 -0.544822
1 80 -0.54845
1 81 -0.573691
1 82 -0.610167
1 83 -0.639897
1 84 -0.650121
1 85 -0.639533
1 86 -0.614652
1 87 -0.583895
1 88 -0.555965
1 89 -0.540357
1 90 -0.541344
1 91 -0.551295
1 92 -0.560144
1 93 -0.569524
1 94 -0.583002
1 95 -0.588443
1 96 -0.572499
1 97 -0.546922
1 98 -0.534008
1 99 -0.530727
1 100 -0.514579
1 101 -0.47955
1 102 -0.438026
1 103 -0.392697
1 104 -0.336725
1 105 -0.280464
1 106 -0.250127
1 107 -0.256632
1 108 -0.286701
1 109 -0.326818
1 110 -0.376594
1 111 -0.433922
1 112 -0.48358
1 113 -0.509717
1 114 -0.511612
1 115 -0.500662
1 116 -0.486604
1 117 -0.471341
1 118 -0.453068
1 119 -0.431564
1 120 -0.409045
1 121 -0.387957
1 122 -0.369254
1 123 -0.353317
1 124 -0.342269
1 125 -0.339716
1 126 -0.346427
1 127 -0.356761

2 0 -2.49477
2 1 -2.48271
2 2 -2.45676
2 3 -2.43776
2 4 -2.43915
2 5 -2.45987
2 6 -2.49225
2 7 -2.53163
2 8 -2.57681
2 9 -2.62456
2 10 -2.66784
2 11 -2.70077
2 12 -2.72431
2 13 -2.74406
2 14 -2.75883
2 15 -2.75347
2 16 -2.71066
2 17 -2.63276
2 18 -2.543
2 19 -2.46061
2 20 -2.38762
2 21 -2.32986
2 22 -2.31211
2 23 -2.34967
2 24 -2.41838
2 25 -2.48017
2 26 -2.52766
2 27 -2.57385
2 28 -2.61219
2 29 -2.62671
2 30 -2.63157
2 31 -2.65567
2 32 -2.692
2 33 -2.70501
2 34 -2.68487
2 35 -2.6547
2 36 -2.62934
2 37 -2.60556
2 38 -2.5889
2 39 -2.59642
2 40 -2.63393
2 41 -2.69177
2 42 -2.75689
2 43 -2.81435
2 44 -2.84595
2 45 -2.84081
2 46 -2.80533
2 47 -2.75814
2 48 -2.7169
2 49 -2.69177
2 50 -2.69052
2 51 -2.72139
2 52 -2.78154
2 53 -2.84819
2 54 -2.8931
2 55 -2.90173
2 56 -2.87385
2 57 -2.81998
2 58 -2.76335
2 59 -2.72832
2 60 -2.72189
2 61 -2.73857
2 62 -2.7741
2 63 -2.81583
2 64 -2.83537
2 65 -2.81583
2 66 -2.7741
2 67 -2.73857
2 68 -2.72189
2 69 -2.72832
2 70 -2.76335
2 71 -2.81998
2 72 -2.87385
2 73 -2.90173
2 74 -2.8931
2 75 -2.84819
2 76 -2.78154
2 77 -2.72139
2 78 -2.69052
2 79 -2.69177
2 80 -2.7169
2 81 -2.75814
2 82 -2.80533
2 83 -2.84081
2 84 -2.84595
2 85 -2.81435
2 86 -2.75689
2 87 -2.69177
2 88 -2.63393
2 89 -2.59642
2 90 -2.5889
2 91 -2.60556
2 92 -2.62934
2 93 -2.6547
2 94 -2.68487
2 95 -2.70501
2 96 -2.692
2 97 -2.65567
2 98 -2.63157
2 99 -2.62671
2 100 -2.61219
2 101 -2.57385
2 102 -2.52766
2 103 -2.48017
2 104 -2.41838
2 105 -2.34967
2 106 -2.31211
2 107 -2.32986
2 108 -2.38762
2 109 -2.46061
2 110 -2.543
2 111 -2.63276
2 112 -2.71066
2 113 -2.75347
2 114 -2.75883
2 115 -2.74406
2 116 -2.72431
2 117 -2.70077
2 118 -2.66784
2 119 -2.62456
2 120 -2.57681
2 121 -2.53163
2 122 -2.49225
2 123 -2.45987
2 124 -2.43915
2 125 -2.43776
2 126 -2.45676
2 127 -2.48271

3 0 -3.14096
3 1 -3.12142
3 2 -3.07684
3 3 -3.03634
3 4 -3.01987
3 5 -3.0282
3 6 -3.05266
3 7 -3.0876
3 8 -3.13131
3 9 -3.17933
3 10 -3.22273
3 11 -3.25516
3 12 -3.27993
3 13 -3.30588
3 14 -3.33242
3 15 -3.34144
3 16 -3.31235
3 17 -3.24646
3 18 -3.16665
3 19 -3.09089
3 20 -3.02121
3 21 -2.9658
3 22 -2.94967
3 23 -2.98274
3 24 -3.03529
3 25 -3.07069
3 26 -3.08708
3 27 -3.10079
3 28 -3.10848
3 29 -3.10105
3 30 -3.09691
3 31 -3.12014
3 32 -3.15739
3 33 -3.17384
3 34 -3.16071
3 35 -3.13386
3 36 -3.10096
3 37 -3.06283
3 38 -3.03395
3 39 -3.03339
3 40 -3.06538
3 41 -3.12409
3 42 -3.2014
3 43 -3.27775
3 44 -3.32422
3 45 -3.32682
3 46 -3.29739
3 47 -3.25481
3 48 -3.20836
3 49 -3.1656
3 50 -3.143
3 51 -3.1555
3 52 -3.20053
3 53 -3.25974
3 54 -3.30892
3 55 -3.32256
3 56 -3.28745
3 57 -3.22316
3 58 -3.16957
3 59 -3.14401
3 60 -3.13422
3 61 -3.13796
3 62 -3.17201
3 63 -3.22746
3 64 -3.25599
3 65 -3.22746
3 66 -3.17201
3 67 -3.13796
3 68 -3.13422
3 69 -3.14401
3 70 -3.16957
3 71 -3.22316
3 72 -3.28745
3 73 -3.32256
3 74 -3.30892
3 75 -3.25974
3 76 -3.20053
3 77 -3.1555
3 78 -3.143
3 79 -3.1656
3 80 -3.20836
3 81 -3.25481
3 82 -3.29739
3 83 -3.32682
3 84 -3.32422
3 85 -3.27775
3 86 -3.2014
3 87 -3.12409
3 88 -3.06538
3 89 -3.03339
3 90 -3.03395
3 91 -3.06283
3 92 -3.10096
3 93 -3.13386
3 94 -3.16071
3 95 -3.17384
3 96 -3.15739
3 97 -3.12014
3 98 -3.09691
3 99 -3.10105
3 100 -3.10848
3 101 -3.10079
3 102 -3.08708
3 103 -3.07069
3 104 -3.03529
3 105 -2.98274
3 106 -2.94967
3 107 -2.9658
3 108 -3.02121
3 109 -3.09089
3 110 -3.16665
3 111 -3.24646
3 112 -3.31235
3 113 -3.34144
3 114 -3.33242
3 115 -3.30588
3 116 -3.27993
3 117 -3.25516
3 118 -3.22273
3 119 -3.17933
3 120 -3.13131
3 121 -3.0876
3 122 -3.05266
3 123 -3.0282
3 124 -3.01987
3 125 -3.03634
3 126 -3.07684
3 127 -3.12142

4 0 -1.58629
4 1 -1.56173
4 2 -1.5031
4 3 -1.44222
4 4 -1.40235
4 5 -1.38697
4 6 -1.38854
4 7 -1.40093
4 8 -1.42125
4 9 -1.44439
4 10 -1.4625
4 11 -1.47241
4 12 -1.48158
4 13 -1.50176
4 14 -1.53347
4 15 -1.55945
4 16 -1.55977
4 17 -1.53266
4 18 -1.4935
4 19 -1.45478
4 20 -1.41951
4 21 -1.39578
4 22 -1.39878
4 23 -1.42718
4 24 -1.45404
4 25 -1.45536
4 26 -1.43397
4 27 -1.40352
4 28 -1.36772
4 29 -1.33168
4 30 -1.31359
4 31 -1.32447
4 32 -1.35064
4 33 -1.37165
4 34 -1.37985
4 35 -1.37216
4 36 -1.34314
4 37 -1.29847
4 38 -1.25814
4 39 -1.23825
4 40 -1.24403
4 41 -1.2796
4 42 -1.34391
4 43 -1.41559
4 44 -1.46243
4 45 -1.4703
4 46 -1.44925
4 47 -1.41207
4 48 -1.36495
4 49 -1.32054
4 50 -1.29823
4 51 -1.30343
4 52 -1.32346
4 53 -1.34722
4 54 -1.36915
4 55 -1.37561
4 56 -1.35369
4 57 -1.31324
4 58 -1.2774
4 59 -1.25732
4 60 -1.25374
4 61 -1.26911
4 62 -1.29983
4 63 -1.32956
4 64 -1.34151
4 65 -1.32956
4 66 -1.29983
4 67 -1.26911
4 68 -1.25374
4 69 -1.25732
4 70 -1.2774
4 71 -1.31324
4 72 -1.35369
4 73 -1.37561
4 74 -1.36915
4 75 -1.34722
4 76 -1.32346
4 77 -1.30343
4 78 -1.29823
4 79 -1.32054
4 80 -1.36495
4 81 -1.41207
4 82 -1.44925
4 83 -1.4703
4 84 -1.46243
4 85 -1.41559
4 86 -1.34391
4 87 -1.2796
4 88 -1.24403
4 89 -1.23825
4 90 -1.25814
4 91 -1.29847
4 92 -1.34314
4 93 -1.37216
4 94 -1.37985
4 95 -1.37165
4 96 -1.35064
4 97 -1.32447
4 98 -1.31359
4 99 -1.33168
4 100 -1.36772
4 101 -1.40352
4 102 -1.43397
4 103 -1.45536
4 104 -1.45404
4 105 -1.42718
4 106 -1.39878
4 107 -1.39578
4 108 -1.41951
4 109 -1.45478
4 110 -1.4935
4 111 -1.53266
4 112 -1.55977
4 113 -1.55945
4 114 -1.53347
4 115 -1.50176
4 116 -1.48158
4 117 -1.47241
4 118 -1.4625
4 119 -1.44439
4 120 -1.42125
4 121 -1.40093
4 122 -1.38854
4 123 -1.38697
4 124 -1.40235
4 125 -1.44222
4 126 -1.5031
4 127 -1.56173

5 0 1.05655
5 1 1.08045
5 2 1.13916
5 3 1.20464
5 4 1.25495
5 5 1.28494
5 6 1.30075
5 7 1.30979
5 8 1.31774
5 9 1.33049
5 10 1.35264
5 11 1.38138
5 12 1.40397
5 13 1.40617
5 14 1.38559
5 15 1.35477
5 16 1.32913
5 17 1.31428
5 18 1.30703
5 19 1.30282
5 20 1.29601
5 21 1.27864
5 22 1.24957
5 23 1.22245
5 24 1.21479
5 25 1.23175
5 26 1.26885
5 27 1.32223
5 28 1.38343
5 29 1.43359
5 30 1.4593
5 31 1.46625
5 32 1.46407
5 33 1.4512
5 34 1.42996
5 35 1.4192
5 36 1.43335
5 37 1.46336
5 38 1.49276
5 39 1.51616
5 40 1.53074
5 41 1.52814
5 42 1.50746
5 43 1.48209
5 44 1.46502
5 45 1.45863
5 46 1.46367
5 47 1.48473
5 48 1.51793
5 49 1.54463
5 50 1.55036
5 51 1.54368
5 52 1.54461
5 53 1.56111
5 54 1.58582
5 55 1.60464
5 56 1.60417
5 57 1.58742
5 58 1.57845
5 59 1.58787
5 60 1.59035
5 61 1.56877
5 62 1.55097
5 63 1.56084
5 64 1.57252
5 65 1.56084
5 66 1.55097
5 67 1.56877
5 68 1.59035
5 69 1.58787
5 70 1.57845
5 71 1.58742
5 72 1.60417
5 73 1.60464
5 74 1.58582
5 75 1.56111
5 76 1.54461
5 77 1.54368
5 78 1.55036
5 79 1.54463
5 80 1.51793
5 81 1.48473
5 82 1.46367
5 83 1.45863
5 84 1.46502
5 85 1.48209
5 86 1.50746
5 87 1.52814
5 88 1.53074
5 89 1.51616
5 90 1.49276
5 91 1.46336
5 92 1.43335
5 93 1.4192
5 94 1.42996
5 95 1.4512
5 96 1.46407
5 97 1.46625
5 98 1.4593
5 99 1.43359
5 100 1.38343
5 101 1.32223
5 102 1.26885
5 103 1.23175
5 104 1.21479
5 105 1.22245
5 106 1.24957
5 107 1.27864
5 108 1.29601
5 109 1.30282
5 110 1.30703
5 111 1.31428
5 112 1.32913
5 113 1.35477
5 114 1.38559
5 115 1.40617
5 116 1.40397
5 117 1.38138
5 118 1.35264
5 119 1.33049
5 120 1.31774
5 121 1.30979
5 122 1.30075
5 123 1.28494
5 124 1.25495
5 125 1.20464
