64 48 4 0
64 52 4 0
64 56 4 0
64 60 4 0

68 0 4 0
68 4 4 0
68 8 4 0
68 12 4 0
68 16 4 0
68 20 4 0
68 24 4 0
68 28 4 0
68 32 4 0
68 36 4 0
68 40 4 0
68 44 4 0
68 48 4 0
68 52 4 0
68 56 4 0
68 60 4 0

72 0 4 0
72 4 4 0
72 8 4 0
72 12 4 0
72 16 4 0
72 20 4 0
72 24 4 0
72 28 4 0
72 32 4 0
72 36 4 0
72 40 4 0
72 44 4 0
72 48 4 0
72 52 4 0
72 56 4 0
72 60 4 0

76 0 4 0
76 4 4 0
76 8 4 0
76 12 4 0
76 16 4 0
76 20 4 0
76 24 4 0
76 28 4 0
76 32 4 0
76 36 4 0
76 40 4 0
76 44 4 0
76 48 4 0
76 52 4 0
76 56 4 0
76 60 4 0

80 0 4 0
80 4 4 0
80 8 4 0
80 12 4 0
80 16 4 0
80 20 4 0
80 24 4 0
80 28 4 0
80 32 4 0
80 36 4 0
80 40 4 0
80 44 4 0
80 48 4 0
80 52 4 0
80 56 4 0
80 60 4 0

84 0 4 0
84 4 4 0
84 8 4 0
84 12 4 0
84 16 4 0
84 20 4 0
84 24 4 0
84 28 4 0
84 32 4 0
84 36 4 0
84 40 4 0
84 44 4 0
84 48 4 0
84 52 4 0
84 56 4 0
84 60 4 0

88 0 4 0
88 4 4 0
88 8 4 0
88 12 4 0
88 16 4 0
88 20 4 0
88 24 4 0
88 28 4 0
88 32 4 0
88 36 4 0
88 40 4 0
88 44 4 0
88 48 4 0
88 52 4 0
88 56 4 0
88 60 4 0

92 0 4 0
92 4 4 0
92 8 4 0
92 12 4 0
92 16 4 0
92 20 4 0
92 24 4 0
92 28 4 0
92 32 4 0
92 36 4 0
92 40 4 0
92 44 4 0
92 48 4 0
92 52 4 0
92 56 4 0
92 60 4 0

96 0 4 0
96 4 4 0
96 8 4 0
96 12 4 0
96 16 4 0
96 20 4 0
96 24 4 0
96 28 4 0
96 32 4 0
96 36 4 0
96 40 4 0
96 44 4 0
96 48 4 0
96 52 4 0
96 56 4 0
96 60 4 0

100 0 4 0
100 4 4 0
100 8 4 0
100 12 4 0
100 16 4 0
100 20 4 0
100 24 4 0
100 28 4 0
100 32 4 0
100 36 4 0
100 40 4 0
100 44 4 0
100 48 4 0
100 52 4 0
100 56 4 0
100 60 4 0

104 0 4 0
104 4 4 0
104 8 4 0
104 12 4 0
104 16 4 0
104 20 4 0
104 24 4 0
104 28 4 0
104 32 4 0
104 36 4 0
104 40 4 0
104 44 4 0
104 48 4 0
104 52 4 0
104 56 4 0
104 60 4 0

108 0 4 0
108 4 4 0
108 8 4 0
108 12 4 0
108 16 4 0
108 20 4 0
108 24 4 0
108 28 4 0
108 32 4 0
108 36 4 0
108 40 4 0
108 44 4 0
108 48 4 0
108 52 4 0
108 56 4 0
108 60 4 0

112 0 4 0
112 4 4 0
112 8 4 0
112 12 4 0
112 16 4 0
112 20 4 0
112 24 4 0
112 28 4 0
112 32 4 0
112 36 4 0
112 40 4 0
112 44 4 0
112 48 4 0
112 52 4 0
112 56 4 0
112 60 4 0

116 0 4 0
116 4 4 0
116 8 4 0
116 12 4 0
116 16 4 0
116 20 4 0
116 24 4 0
116 28 4 0
116 32 4 0
116 36 4 0
116 40 4 0
116 44 4 0
116 48 4 0
116 52 4 0
116 56 4 0
116 60 4 0

120 0 4 0
120 4 4 0
120 8 4 0
120 12 4 0
120 16 4 0
120 20 4 0
120 24 4 0
120 28 4 0
120 32 4 0
120 36 4 0
120 40 4 0
120 44 4 0
120 48 4 0
120 52 4 0
120 56 4 0
120 60 4 0

124 0 4 0
124 4 4 0
124 8 4 0
124 12 4 0
124 16 4 0
124 20 4 0
124 24 4 0
124 28 4 0
124 32 4 0
124 36 4 0
124 40 4 0
124 44 4 0
124 48 4 0
124 52 4 0
124 56 4 0
124 60 4 0

128 0 4 0
128 4 4 0
128 8 4 0
128 12 4 0
128 16 4 0
128 20 4 0
128 24 4 0
128 28 4 0
128 32 4 0
128 36 4 0
128 40 4 0
128 44 4 0
128 48 4 0
128 52 4 0
128 56 4 0
128 60 4 0

132 0 4 0
132 4 4 0
132 8 4 0
132 12 4 0
132 16 4 0
132 20 4 0
132 24 4 0
132 28 4 0
132 32 4 0
132 36 4 0
132 40 4 0
132 44 4 0
132 48 4 0
132 52 4 0
132 56 4 0
132 60 4 0

136 0 4 0
136 4 4 0
136 8 4 0
136 12 4 0
136 16 4 0
136 20 4 0
136 24 4 0
136 28 4 0
136 32 4 0
136 36 4 0
136 40 4 0
136 44 4 0
136 48 4 0
136 52 4 0
136 56 4 0
136 60 4 0

140 0 4 0
140 4 4 0
140 8 4 0
140 12 4 0
140 16 4 0
140 20 4 0
140 24 4 0
140 28 4 0
140 32 4 0
140 36 4 0
140 40 4 0
140 44 4 0
140 48 4 0
140 52 4 0
140 56 4 0
140 60 4 0

144 0 4 0
144 4 4 0
144 8 4 0
144 12 4 0
144 16 4 0
144 20 4 0
144 24 4 0
144 28 4 0
144 32 4 0
144 36 4 0
144 40 4 0
144 44 4 0
144 48 4 0
144 52 4 0
144 56 4 0
144 60 4 0

148 0 4 0
148 4 4 0
148 8 4 0
148 12 4 0
148 16 4 0
148 20 4 0
148 24 4 0
148 28 4 0
148 32 4 0
148 36 4 0
148 40 4 0
148 44 4 0
148 48 4 0
148 52 4 0
148 56 4 0
148 60 4 0

152 0 4 0
152 4 4 0
152 8 4 0
152 12 4 0
152 16 4 0
152 20 4 0
152 24 4 0
152 28 4 0
152 32 4 0
152 36 4 0
152 40 4 0
152 44 4 0
152 48 4 0
152 52 4 0
152 56 4 0
152 60 4 0

156 0 4 0
156 4 4 0
156 8 4 0
156 12 4 0
156 16 4 0
156 20 4 0
156 24 4 0
156 28 4 0
156 32 4 0
156 36 4 0
156 40 4 0
156 44 4 0
156 48 4 0
156 52 4 0
156 56 4 0
156 60 4 0

160 0 4 0
160 4 4 0
160 8 4 0
160 12 4 0
160 16 4 0
160 20 4 0
160 24 4 0
160 28 4 0
160 32 4 0
160 36 4 0
160 40 4 0
160 44 4 0
160 48 4 0
160 52 4 0
160 56 4 0
160 60 4 0

164 0 4 0
164 4 4 0
164 8 4 0
164 12 4 0
164 16 4 0
164 20 4 0
164 24 4 0
164 28 4 0
164 32 4 0
164 36 4 0
164 40 4 0
164 44 4 0
164 48 4 0
164 52 4 0
164 56 4 0
164 60 4 0

168 0 4 0
168 4 4 0
168 8 4 0
168 12 4 0
168 16 4 0
168 20 4 0
168 24 4 0
168 28 4 0
168 32 4 0
168 36 4 0
168 40 4 0
168 44 4 0
168 48 4 0
168 52 4 0
168 56 4 0
168 60 4 0

172 0 4 0
172 4 4 0
172 8 4 0
172 12 4 0
172 16 4 0
172 20 4 0
172 24 4 0
172 28 4 0
172 32 4 0
172 36 4 0
172 40 4 0
172 44 4 0
172 48 4 0
172 52 4 0
172 56 4 0
172 60 4 0

176 0 4 0
176 4 4 0
176 8 4 0
176 12 4 0
176 16 4 0
176 20 4 0
176 24 4 0
176 28 4 0
176 32 4 0
176 36 4 0
176 40 4 0
176 44 4 0
176 48 4 0
176 52 4 0
176 56 4 0
176 60 4 0

180 0 4 0
180 4 4 0
180 8 4 0
180 12 4 0
180 16 4 0
180 20 4 0
180 24 4 0
180 28 4 0
180 32 4 0
180 36 4 0
180 40 4 0
180 44 4 0
180 48 4 0
180 52 4 0
180 56 4 0
180 60 4 0

184 0 4 0
184 4 4 0
184 8 4 0
184 12 4 0
184 16 4 0
184 20 4 0
184 24 4 0
184 28 4 0
184 32 4 0
184 36 4 0
184 40 4 0
184 44 4 0
184 48 4 0
184 52 4 0
184 56 4 0
184 60 4 0

188 0 4 0
188 4 4 0
188 8 4 0
188 12 4 0
188 16 4 0
188 20 4 0
188 24 4 0
188 28 4 0
188 32 4 0
188 36 4 0
188 40 4 0
188 44 4 0
188 48 4 0
188 52 4 0
188 56 4 0
188 60 4 0

192 0 4 0
192 4 4 0
192 8 4 0
192 12 4 0
192 16 4 0
192 20 4 0
192 24 4 0
192 28 4 0
192 32 4 0
192 36 4 0
192 40 4 0
192 44 4 0
192 48 4 0
192 52 4 0
192 56 4 0
192 60 4 0

196 0 4 0
196 4 4 0
196 8 4 0
196 12 4 0
196 16 4 0
196 20 4 0
196 24 4 0
196 28 4 0
196 32 4 0
196 36 4 0
196 40 4 0
196 44 4 0
196 48 4 0
196 52 4 0
196 56 4 0
196 60 4 0

200 0 4 0
200 4 4 0
200 8 4 0
200 12 4 0
200 16 4 0
200 20 4 0
200 24 4 0
200 28 4 0
200 32 4 0
200 36 4 0
200 40 4 0
200 44 4 0
200 48 4 0
200 52 4 0
200 56 4 0
200 60 4 0

204 0 4 0
204 4 4 0
204 8 4 0
204 12 4 0
204 16 4 0
204 20 4 0
204 24 4 0
204 28 4 0
204 32 4 0
204 36 4 0
204 40 4 0
204 44 4 0
204 48 4 0
204 52 4 0
204 56 4 0
204 60 4 0

208 0 4 0
208 4 4 0
208 8 4 0
208 12 4 0
208 16 4 0
208 20 4 0
208 24 4 0
208 28 4 0
208 32 4 0
208 36 4 0
208 40 4 0
208 44 4 0
208 48 4 0
208 52 4 0
208 56 4 0
208 60 4 0

212 0 4 0
212 4 4 0
212 8 4 0
212 12 4 0
212 16 4 0
212 20 4 0
212 24 4 0
212 28 4 0
212 32 4 0
212 36 4 0
212 40 4 0
212 44 4 0
212 48 4 0
212 52 4 0
212 56 4 0
212 60 4 0

216 0 4 0
216 4 4 0
216 8 4 0
216 12 4 0
216 16 4 0
216 20 4 0
216 24 4 0
216 28 4 0
216 32 4 0
216 36 4 0
216 40 4 0
216 44 4 0
216 48 4 0
216 52 4 0
216 56 4 0
216 60 4 0

220 0 4 0
220 4 4 0
220 8 4 0
220 12 4 0
220 16 4 0
220 20 4 0
220 24 4 0
220 28 4 0
220 32 4 0
220 36 4 0
220 40 4 0
220 44 4 0
220 48 4 0
220 52 4 0
220 56 4 0
220 60 4 0

224 0 4 0
224 4 4 0
224 8 4 0
224 12 4 0
224 16 4 0
224 20 4 0
224 24 4 0
224 28 4 0
224 32 4 0
224 36 4 0
224 40 4 0
224 44 4 0
224 48 4 0
224 52 4 0
224 56 4 0
224 60 4 0

228 0 4 0
228 4 4 0
228 8 4 0
228 12 4 0
228 16 4 0
228 20 4 0
228 24 4 0
228 28 4 0
228 32 4 0
228 36 4 0
228 40 4 0
228 44 4 0
228 48 4 0
228 52 4 0
228 56 4 0
228 60 4 0

232 0 4 0
232 4 4 0
232 8 4 0
232 12 4 0
232 16 4 0
232 20 4 0
232 24 4 0
232 28 4 0
232 32 4 0
232 36 4 0
232 40 4 0
232 44 4 0
232 48 4 0
232 52 4 0
232 56 4 0
232 60 4 0

236 0 4 0
236 4 4 0
236 8 4 0
236 12 4 0
236 16 4 0
236 20 4 0
236 24 4 0
236 28 4 0
236 32 4 0
236 36 4 0
236 40 4 0
236 44 4 0
236 48 4 0
236 52 4 0
236 56 4 0
236 60 4 0

240 0 4 0
240 4 4 0
240 8 4 0
240 12 4 0
240 16 4 0
240 20 4 0
240 24 4 0
240 28 4 0
240 32 4 0
240 36 4 0
240 40 4 0
240 44 4 0
240 48 4 0
240 52 4 0
240 56 4 0
240 60 4 0

244 0 4 0
244 4 4 0
244 8 4 0
244 12 4 0
244 16 4 0
244 20 4 0
244 24 4 0
244 28 4 0
244 32 4 0
244 36 4 0
244 40 4 0
244 44 4 0
244 48 4 0
244 52 4 0
244 56 4 0
244 60 4 0

248 0 4 0
248 4 4 0
248 8 4 0
248 12 4 0
248 16 4 0
248 20 4 0
248 24 4 0
248 28 4 0
248 32 4 0
248 36 4 0
248 40 4 0
248 44 4 0
248 48 4 0
248 52 4 0
248 56 4 0
248 60 4 0

252 0 4 0
252 4 4 0
252 8 4 0
252 12 4 0
252 16 4 0
252 20 4 0
252 24 4 0
252 28 4 0
252 32 4 0
252 36 4 0
252 40 4 0
252 44 4 0
252 48 4 0
252 52 4 0
252 56 4 0
252 60 4 0

